2021-02-18 09:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1390 bytes.
2021-02-26 17:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1387 bytes.
2021-02-26 17:24:13 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 17:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/292 bytes.
2021-02-26 17:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 17:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 17:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3601/1679 bytes.
2021-02-26 17:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1388 bytes.
2021-02-26 17:34:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 17:34:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1386 bytes.
2021-02-26 17:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 17:39:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-02-26 17:39:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-02-26 17:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1385 bytes.
2021-02-26 17:40:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-02-26 17:40:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-02-26 17:40:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-02-26 17:40:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-02-26 17:40:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-02-26 17:40:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-02-26 17:40:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-02-26 17:40:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-02-26 17:40:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-02-26 17:40:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-02-26 17:40:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-02-26 17:40:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-02-26 17:40:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
2021-02-26 17:40:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check file_handle
2021-02-26 17:44:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 17:44:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1386 bytes.
2021-02-26 17:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 17:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1385 bytes.
2021-02-26 17:54:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-02-26 17:54:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1386 bytes.
2021-02-26 17:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 17:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3600/1682 bytes.
2021-02-26 17:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1385 bytes.
2021-02-26 18:04:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1386 bytes.
2021-02-26 18:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-02-26 18:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1386 bytes.
2021-02-26 18:14:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:14:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1387 bytes.
2021-02-26 18:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 18:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1385 bytes.
2021-02-26 18:23:28 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 18:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1389 bytes.
2021-02-26 18:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 18:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3603/1680 bytes.
2021-02-26 18:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1388 bytes.
2021-02-26 18:34:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:34:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1389 bytes.
2021-02-26 18:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 18:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1388 bytes.
2021-02-26 18:44:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:44:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1389 bytes.
2021-02-26 18:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 18:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1388 bytes.
2021-02-26 18:54:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 18:54:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1389 bytes.
2021-02-26 18:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 18:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3602/1677 bytes.
2021-02-26 18:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1389 bytes.
2021-02-26 19:04:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 19:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1387 bytes.
2021-02-26 19:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 19:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-02-26 19:14:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 19:14:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 19:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 19:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 19:22:43 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 19:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-02-26 19:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 19:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-02-26 19:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3693/1704 bytes.
2021-02-26 19:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 19:34:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 19:34:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 19:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 19:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-02-26 19:44:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/292 bytes.
2021-02-26 19:44:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-02-26 19:44:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-02-26 19:44:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 19:45:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-02-26 19:45:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-02-26 19:45:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-02-26 19:45:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-02-26 19:45:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-02-26 19:45:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-02-26 19:45:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-02-26 19:45:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-02-26 19:45:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-02-26 19:45:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-02-26 19:45:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-02-26 19:45:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-02-26 19:45:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
2021-02-26 19:45:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check file_handle
2021-02-26 19:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 19:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 19:54:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 19:54:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 19:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 19:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3692/1703 bytes.
2021-02-26 19:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1397 bytes.
2021-02-26 20:04:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-02-26 20:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 20:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 20:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1396 bytes.
2021-02-26 20:14:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-02-26 20:14:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 20:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 20:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 20:21:58 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 20:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 20:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-02-26 20:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 20:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3694/1706 bytes.
2021-02-26 20:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-02-26 20:34:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 20:34:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 20:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 20:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 20:44:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 20:44:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 20:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 20:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 20:54:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 20:54:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-02-26 20:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-02-26 20:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3692/1704 bytes.
2021-02-26 20:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-02-26 21:04:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 21:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-02-26 21:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 21:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 21:14:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 21:14:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1394 bytes.
2021-02-26 21:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 21:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1392 bytes.
2021-02-26 21:21:13 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 21:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 21:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1391 bytes.
2021-02-26 21:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/405 bytes.
2021-02-26 21:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3686/1701 bytes.
2021-02-26 21:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1392 bytes.
2021-02-26 21:34:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-02-26 21:34:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 21:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 21:39:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 21:44:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 21:44:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1390 bytes.
2021-02-26 21:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-02-26 21:49:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-02-26 21:49:59 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-02-26 21:49:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1392 bytes.
2021-02-26 21:50:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-02-26 21:50:03 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-02-26 21:50:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-02-26 21:50:04 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-02-26 21:50:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-02-26 21:50:05 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-02-26 21:50:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-02-26 21:50:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-02-26 21:50:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-02-26 21:50:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-02-26 21:50:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-02-26 21:50:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-02-26 21:50:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
2021-02-26 21:50:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check file_handle
2021-02-26 21:54:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-02-26 21:54:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1390 bytes.
2021-02-26 21:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-02-26 21:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3684/1703 bytes.
2021-02-26 21:59:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1391 bytes.
2021-02-26 22:04:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 22:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 22:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-02-26 22:09:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 22:14:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 22:14:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1393 bytes.
2021-02-26 22:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-02-26 22:19:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1392 bytes.
2021-02-26 22:20:28 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-02-26 22:24:57 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-02-26 22:24:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1392 bytes.
2021-02-26 22:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-02-26 22:29:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3684/1703 bytes.
